"ID","Community","L","R","Win","La1","La2","Li1","Li2","Sa1","Sa2","Si1","Si2","Pa1","Pa2","Pi1","Pi2","diff_L_f","diff_S_f","diff_L_o","diff_S_o","diff_P_o"
99,"Germany","Pi1","Si1",1,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,-1
99,"Germany","Sa1","Si1",1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,2,0
99,"Germany","Pi2","Si2",1,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,-1
99,"Germany","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
99,"Germany","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
99,"Germany","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
99,"Germany","Pa1","Pi1",1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,2
99,"Germany","La1","Pi1",1,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,1
99,"Germany","La2","Pi2",1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1
99,"Germany","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
99,"Germany","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
99,"Germany","Li1","Si1",1,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,-1,1,0
99,"Germany","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
99,"Germany","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
99,"Germany","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
99,"Germany","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
99,"Germany","Pa2","Sa2",1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,1
100,"Germany","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
100,"Germany","La1","Si1",1,1,0,0,0,0,0,-1,0,0,0,0,0,1,-1,1,1,0
100,"Germany","Pa1","Si1",1,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,1
100,"Germany","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
100,"Germany","Pa2","Si2",1,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,1,1
100,"Germany","La2","Si2",1,0,1,0,0,0,0,0,-1,0,0,0,0,1,-1,1,1,0
100,"Germany","Sa1","Li1",1,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,1,1,0
100,"Germany","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
100,"Germany","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
100,"Germany","Sa2","Li2",1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1,1,1,0
100,"Germany","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
100,"Germany","Sa2","Pi2",1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,1
100,"Germany","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
100,"Germany","La1","Li1",1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
100,"Germany","Sa1","Li1",1,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,1,1,0
100,"Germany","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
100,"Germany","La2","Li2",1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0
100,"Germany","Sa2","Li2",1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1,1,1,0
100,"Germany","Sa1","Si1",1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,2,0
100,"Germany","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
100,"Germany","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
100,"Germany","Sa2","Si2",1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,2,0
100,"Germany","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
100,"Germany","Sa2","Pi2",1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,1
100,"Germany","La1","Pi1",1,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,1
100,"Germany","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
100,"Germany","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
100,"Germany","La2","Pi2",1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1
100,"Germany","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
100,"Germany","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
100,"Germany","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
100,"Germany","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
100,"Germany","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
100,"Germany","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
100,"Germany","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
100,"Germany","Sa2","Pa2",1,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,-1
101,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
101,"Namibia","Pa1","Si1",1,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,1
101,"Namibia","La1","Si1",1,1,0,0,0,0,0,-1,0,0,0,0,0,1,-1,1,1,0
101,"Namibia","La2","Si2",1,0,1,0,0,0,0,0,-1,0,0,0,0,1,-1,1,1,0
101,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
101,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
101,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
101,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
101,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
101,"Namibia","Pi2","Li2",1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,1,0,-1
101,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
101,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
101,"Namibia","La1","Li1",1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
101,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
101,"Namibia","La1","Sa1",1,1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,0
101,"Namibia","La2","Li2",1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0
101,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
101,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
101,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
101,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
101,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
101,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
101,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
101,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
101,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
101,"Namibia","Pa1","Pi1",1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,2
101,"Namibia","La1","Pi1",1,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,1
101,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
101,"Namibia","Pa2","Pi2",1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,2
101,"Namibia","La2","Pi2",1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1
101,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
101,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
101,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
101,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
101,"Namibia","Pa2","Sa2",1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,1
101,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
102,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
102,"Namibia","La1","Si1",1,1,0,0,0,0,0,-1,0,0,0,0,0,1,-1,1,1,0
102,"Namibia","Pa1","Si1",1,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,1
102,"Namibia","Pa2","Si2",1,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,1,1
102,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
102,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
102,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
102,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
102,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
102,"Namibia","Pi2","Li2",1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,1,0,-1
102,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
102,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
102,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
102,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
102,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
102,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
102,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
102,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
102,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
102,"Namibia","Sa1","Si1",1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,2,0
102,"Namibia","Pi1","Si1",1,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,-1
102,"Namibia","Pi2","Si2",1,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,-1
102,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
102,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
102,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
102,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
102,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
102,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
102,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
102,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
102,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
102,"Namibia","Li1","Si1",1,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,-1,1,0
102,"Namibia","Pi1","Si1",1,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,-1
102,"Namibia","Pa2","Sa2",1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,1
102,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
102,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
103,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
103,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
103,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
103,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
103,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
103,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
103,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
103,"Namibia","Sa1","Li1",1,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,1,1,0
103,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
103,"Namibia","Pi2","Li2",1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,1,0,-1
103,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
103,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
103,"Namibia","La1","Li1",1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
103,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
103,"Namibia","La1","Sa1",1,1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,0
103,"Namibia","La2","Li2",1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,0
103,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
103,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
103,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
103,"Namibia","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
103,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
103,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
103,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
103,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
103,"Namibia","La1","Pi1",1,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,1
103,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
103,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
103,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
103,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
103,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
103,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
103,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
103,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
103,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
103,"Namibia","Pa2","Sa2",1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,1
103,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
104,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
104,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
104,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
104,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
104,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
104,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
104,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
104,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
104,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
104,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
104,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
104,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
104,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
104,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
104,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
104,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
104,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
104,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
104,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
104,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
104,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
104,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
104,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
104,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
104,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
104,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
104,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
104,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
104,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
104,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
104,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
104,"Namibia","Pi1","Si1",1,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,-1
104,"Namibia","Li1","Si1",1,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,-1,1,0
104,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
104,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
104,"Namibia","Sa2","Pa2",1,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,-1
105,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
105,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
105,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
105,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
105,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
105,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
105,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
105,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
105,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
105,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
105,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
105,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
105,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
105,"Namibia","La1","Sa1",1,1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,0
105,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
105,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
105,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
105,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
105,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
105,"Namibia","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
105,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
105,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
105,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
105,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
105,"Namibia","La1","Pi1",1,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,1
105,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
105,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
105,"Namibia","La2","Pi2",1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1
105,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
105,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
105,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
105,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
105,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
105,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
105,"Namibia","Sa2","Pa2",1,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,-1
105,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
106,"Namibia","La1","Si1",1,1,0,0,0,0,0,-1,0,0,0,0,0,1,-1,1,1,0
106,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
106,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
106,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
106,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
106,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
106,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
106,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
106,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
106,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
106,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
106,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
106,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
106,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
106,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
106,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
106,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
106,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
106,"Namibia","Sa1","Si1",1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,2,0
